Region,Refuge Code,Refuge Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Refuge Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Origin,Origin Tags,Abundance,FWS Tags,Refuge Tags,Internal Refuge Tags,ExternalLinks,State Status
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,64422,15968,Active,Bryum weigelii,Weigel's bryum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,67915,16017,Active,Leptobryum,leptobryum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,69266,16018,Active,Leptobryum pyriforme,Leptobyum moss,Leptobryum pyriforme var. flagelliferum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,65348,15991,Active,Pohlia,pohlia moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,67804,16007,Active,Pohlia cruda,pohlia moss,Pohlia cruda var. oregonensis,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,66978,16005,Active,Pohlia elongata,elongate pohlia moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,67793,16006,Active,Pohlia nutans,pohlia moss,Pohlia nutans ssp. schimperi,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,252234,547997,Active,Pohlia vexans,pohlia moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Bryaceae,66877,15996,Active,Pohlia wahlenbergii,Wahlenberg's pohlia moss,Mniobryum albicans,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,70973,16051,Active,Cinclidium stygium,cinclidium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,250557,547670,Active,Cinclidium subrotundum,cinclidium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,69333,16024,Active,Mniaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,69344,16025,Active,Mnium,mnium calcareous moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,70215,16031,Active,Mnium spinulosum,largetooth calcareous moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,70939,16048,Active,Plagiomnium,plagiomnium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,251329,547961,Active,Plagiomnium ciliare,plagiomnium moss,Mnium ciliare,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,251335,547964,Active,Plagiomnium ellipticum,elliptic plagiomnium moss,Mnium ellipticum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,251337,547965,Active,Plagiomnium insigne,plagiomnium moss,Mnium insigne,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,255752,548245,Active,Plagiomnium medium,intermediate plagiomnium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,251339,547966,Active,Plagiomnium rostratum,plagiomnium moss,Mnium longirostre,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,252278,548017,Active,Pseudobryum cinclidioides,pseudobryum moss,Mnium cinclidioides,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,70950,16049,Active,Rhizomnium,rhizomnium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,253089,548077,Active,Rhizomnium magnifolium,grandleaf rhizomnium moss,Mnium punctatum var. elatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Bryales,Mniaceae,253091,548078,Active,Rhizomnium nudum,naked rhizomnium moss,Mnium nudum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,,73799,16759,Active,Dicranales,,Schistostegales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,250603,547692,Active,Cynodontium polycarpon,cynodontium moss,Oncophorus polycarpus,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,71206,16806,Active,Cynodontium strumiferum,cynodontium moss,Oncophorus polycarpus var. strumiferus,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,71151,16801,Active,Dichodontium,dichodontium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,71162,16802,Active,Dichodontium pellucidum,dichodontium moss,Dichodontium pellucidum ssp. fagimontanum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,73811,16760,Active,Dicranaceae,,Wardiaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,71251,16810,Active,Dicranella,dicranella moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,72288,16819,Active,Dicranella subulata,dicranella moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,70470,16800,Active,Dicranoweisia crispula,dicranoweisia moss,Dicranoweisia roellii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74626,16761,Active,Dicranum,dicranum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,250656,547717,Active,Dicranum acutifolium,acuteleaf dicranum moss,Dicranum rupincola,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,250663,547720,Active,Dicranum brevifolium,shortleaf dicranum moss,Dicranum muehlenbeckii var. brevifolium,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74748,16772,Active,Dicranum elongatum,Elongate dicranum moss,Dicranum subflagellare,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74714,16769,Active,Dicranum fuscescens,dicranum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,251501,547722,Active,Dicranum howellii,Howell's dicranum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74659,16764,Active,Dicranum majus,dicranum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74737,16771,Active,Dicranum montanum,montane dicranum moss,Orthodicranum montanum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74637,16762,Active,Dicranum polysetum,Undulate dicranum moss,Dicranum undulatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,74648,16763,Active,Dicranum scoparium,dicranum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,251513,547728,Active,Dicranum tauricum,Dicranum moss,Dicranum strictum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,70413,16795,Active,Oncophorus,oncophorus moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,70424,16796,Active,Oncophorus virens,oncophorus moss,Cynodontium virens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Dicranaceae,70446,16798,Active,Oncophorus wahlenbergii,Wahlenberg's oncophorus moss,Cynodontium wahlenbergii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Ditrichaceae,75993,16863,Active,Ceratodon,ceratodon moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Ditrichaceae,76004,16864,Active,Ceratodon purpureus,Ceratodon moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Ditrichaceae,76037,16867,Active,Distichium capillaceum,distichium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Ditrichaceae,75100,16855,Active,Ditrichaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Dicranales,Ditrichaceae,75111,16856,Active,Ditrichum,ditrichum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Encalyptales,Encalyptaceae,257303,547450,Active,Encalypta,candle snuffer moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,,74413,16946,Active,Grimmiales,,Seligeriales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,75350,16958,Active,Grimmia,grimmia dry rock moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,76455,16973,Active,Grimmia anodon,grimmia dry rock moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,77314,16978,Active,Grimmia donniana,Donn's dry rock moss,Grimmia donniana var. triformis,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,75339,16957,Active,Grimmiaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,248801,547497,Active,Racomitrium,racomitrium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253024,548046,Active,Racomitrium affine,racomitrium moss,Racomitrium heterostichum var. affine,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,255063,548239,Active,Racomitrium canescens,racomitrium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253037,548052,Active,Racomitrium ericoides,racomitrium moss,Racomitrium canescens var. strictum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253041,548054,Active,Racomitrium heterostichum,racomitrium moss,Racomitrium heterostichum var. gracilescens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253043,548055,Active,Racomitrium lanuginosum,racomitrium moss,Racomitrium lanuginosum var. subimberbe,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253049,548058,Active,Racomitrium microcarpon,racomitrium moss,Racomitrium heterostichum var. microcarpon,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253064,548065,Active,Racomitrium sudeticum,racomitrium moss,Racomitrium heterostichum var. sudeticum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Grimmiales,Grimmiaceae,253117,548090,Active,Schistidium apocarpum,schistidium moss,Grimmia alpicola var. dupretii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,,66096,16121,Active,Hypnales,,Hypnobryales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,68862,16165,Active,Amblystegiaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,73615,16219,Active,Amblystegium,amblystegium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,63155,16226,Active,Amblystegium serpens,amblystegium moss,Hypnum serpens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,72700,16209,Active,Campylium,campylium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,72723,16211,Active,Campylium hispidulum,hispid campylium moss,Campylium sommerfeltii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,72734,16212,Active,Campylium stellatum,Star campylium moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,73560,16214,Active,Campylium stellatum var. protensum,star campylium moss,Campylium protensum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,69710,16169,Active,Drepanocladus,drepanocladus moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,251553,547747,Active,Drepanocladus sendtneri,Sendtner's drepanocladus moss,Drepanocladus sendtneri var. wilsonii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,255924,549405,Active,Hygroamblystegium tenax var. tenax,hygroamblystegium moss,Amblystegium tenax,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,257334,547465,Active,Leptodictyum,leptodictyum moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,253623,547883,Active,Leptodictyum humile,leptodictyum moss,Amblystegium trichopodium,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,253646,547894,Active,Limprichtia revolvens,limprichtia moss,Drepanocladus revolvens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,251301,547948,Active,Palustriella commutata,palustriella moss,Cratoneuron commutatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,252280,548018,Active,Pseudocalliergon turgescens,pseudobryum moss,Scorpidium turgescens,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,248813,547502,Active,Sanionia,sanionia moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,255034,548225,Active,Sanionia uncinata,Sanionia moss,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,256004,549443,Active,Sanionia uncinata var. uncinata,sanionia moss,Drepanocladus uncinatus,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,253110,548087,Active,Sarmenthypnum sarmentosum,sarmenthypnum moss,Calliergon sarmentosum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Non-vascular Plant,7,Hypnales,Amblystegiaceae,71751,16196,Active,Scorpidium scorpioides,scorpidium moss,Drepanocladus revolvens var. miquelonensis,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
