ID	taxonID	kingdom	phylum	class	order	family	scientificName	taxonRank
161895	161895	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Rhinanthus minor L.	species
135686	135686	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Mimulus guttatus DC.	species
155598	155598	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Callitriche palustris L.	species
125203	125203	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Hippuris tetraphylla L. f.	species
125204	125204	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Hippuris vulgaris L.	species
135664	135664	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria vulgaris Mill.	species
129365	129365	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago major L.	species
129348	129348	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago maritima L.	species
136668	136668	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica americana Schwein. ex Benth.	species
136699	136699	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica wormskjoldii Roem. & Schult.	species
161012	161012	Plantae	Tracheophyta	Magnoliopsida	Liliales	Liliaceae	Fritillaria camschatcensis (L.) Ker Gawl.	species
150370	150370	Plantae	Tracheophyta	Magnoliopsida	Liliales	Liliaceae	Lloydia serotina (L.) Salisb. ex Rchb.	species
142758	142758	Plantae	Tracheophyta	Magnoliopsida	Liliales	Liliaceae	Streptopus amplexifolius (L.) DC.	species
172811	172811	Plantae	Tracheophyta	Magnoliopsida	Liliales	Melanthiaceae	Anticlea elegans (Pursh) Rydb.	species
139897	139897	Plantae	Tracheophyta	Magnoliopsida	Liliales	Melanthiaceae	Veratrum viride Aiton	species
130186	130186	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum grandiflorum Desf.	species
131394	131394	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum perenne L.	species
105864	105864	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus tremuloides Michx.	species
105822	105822	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus trichocarpa Torr. & A. Gray ex Hook.	species
119698	119698	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix alaxensis (Andersson) Coville	species
119708	119708	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix barclayi Andersson	species
119710	119710	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix bebbiana Sarg.	species
119726	119726	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix commutata Bebb	species
119742	119742	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix fuscescens Andersson	species
119682	119682	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix glauca L.	species
119758	119758	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix lasiandra Benth.	species
286623	286623	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix myrtillifolia Andersson	species
197242	197242	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix niphoclada Rydb.	species
119685	119685	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix ovalifolia Trautv.	species
119688	119688	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix pulchra Cham.	species
119689	119689	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix reticulata L.	species
159450	159450	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix scouleriana Barratt ex Hook.	species
120463	120463	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix sitchensis Sanson ex Bong.	species
120466	120466	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Salix stolonifera Coville	species
125915	125915	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola adunca Sm.	species
164562	164562	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola epipsila Ledeb.	species
126906	126906	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola glabella Nutt.	species
116105	116105	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola renifolia A. Gray	species
164581	164581	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae	Viola selkirkii Pursh ex Goldie	species
177089	177089	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Chamerion angustifolium (L.) Holub	species
177093	177093	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Chamerion latifolium (L.) Holub	species
128820	128820	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Circaea alpina L.	species
126647	126647	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium anagallidifolium Lam.	species
126658	126658	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium ciliatum Raf.	species
126673	126673	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium hornemannii Rchb.	species
126676	126676	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium lactiflorum Hausskn.	species
126689	126689	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium palustre L.	species
162455	162455	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nuphar lutea (L.) Sm.	species
86840	86840	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea tetragona Georgi	species
144425	144425	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex aquatilis Wahlenb.	species
144429	144429	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex bigelowii Torr. ex Schwein.	species
145322	145322	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex brunnescens (Pers.) Poir.	species
145323	145323	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex canescens L.	species
145434	145434	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex chordorrhiza Ehrh. ex L. f.	species
146151	146151	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex deflexa Hornem.	species
146153	146153	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex deweyana Schwein.	species
863015	863015	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex dioica L.	species
146155	146155	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex disperma Dewey	species
146208	146208	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex gynocrates Wormsk. ex Drejer	species
146239	146239	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex interior L.H. Bailey	species
146245	146245	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex laeviculmis Meinsh.	species
145336	145336	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex lasiocarpa Ehrh.	species
146257	146257	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex leptalea Wahlenb.	species
147091	147091	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex limosa L.	species
147092	147092	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex livida (Wahlenb.) Willd.	species
147093	147093	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex loliacea L.	species
144471	144471	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex lyngbyei Hornem.	species
144474	144474	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex macrochaeta C.A. Mey.	species
156506	156506	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex magellanica Lam.	species
144477	144477	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex membranacea Hook.	species
147112	147112	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex mertensii J.D. Prescott ex Bong.	species
144478	144478	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex microchaeta T. Holm	species
137566	137566	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex norvegica Retz.	species
137581	137581	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex pachystachya Cham. ex Steud.	species
137590	137590	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex pauciflora Lightf.	species
137601	137601	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex phaeocephala Piper	species
137612	137612	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex pluriflora Hultén	species
137613	137613	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex podocarpa R. Br.	species
137621	137621	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex preslii Steud.	species
137627	137627	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex pyrenaica Wahlenb.	species
144483	144483	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex ramenskii Kom.	species
145305	145305	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex rotundata Wahlenb.	species
145306	145306	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex saxatilis L.	species
138183	138183	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex scirpoidea Michx.	species
138197	138197	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex spectabilis Dewey	species
138230	138230	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex tenuiflora Wahlenb.	species
151292	151292	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex utriculata Boott	species
138260	138260	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Carex viridula Michx.	species
139092	139092	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eleocharis palustris (L.) Roem. & Schult.	species
140223	140223	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum angustifolium Honck.	species
140236	140236	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum callitrix Cham. ex C.A. Mey.	species
140228	140228	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum russeolum Fr.	species
140231	140231	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum scheuchzeri Hoppe	species
140250	140250	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum vaginatum L.	species
140252	140252	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Eriophorum viridicarinatum (Engelm.) Fernald	species
167014	167014	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Schoenoplectus tabernaemontani (C.C. Gmel.) Palla	species
140927	140927	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Scirpus microcarpus J. Presl & C. Presl	species
171425	171425	Plantae	Tracheophyta	Magnoliopsida	Poales	Cyperaceae	Trichophorum cespitosum (L.) Hartm.	species
158253	158253	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus alpinoarticulatus Chaix	species
143443	143443	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus bufonius L.	species
143445	143445	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus castaneus Sm.	species
143458	143458	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus filiformis L.	species
143516	143516	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus mertensianus Bong.	species
143456	143456	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Juncus triglumis L.	species
144384	144384	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula arcuata (Wahlenb.) Sw.	species
144380	144380	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula multiflora (Ehrh.) Lej.	species
144395	144395	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula parviflora (Ehrh.) Desv.	species
144396	144396	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula piperi (Coville) M.E. Jones	species
144399	144399	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula spicata (L.) DC.	species
144382	144382	Plantae	Tracheophyta	Magnoliopsida	Poales	Juncaceae	Luzula wahlenbergii Rupr.	species
89942	89942	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Agrostis capillaris L.	species
86345	86345	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Agrostis mertensii Trin.	species
142895	142895	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Agrostis scabra Willd.	species
142909	142909	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Alopecurus geniculatus L.	species
142910	142910	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Alopecurus pratensis L.	species
172801	172801	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Anthoxanthum monticola (Bigelow) Veldkamp	species
142948	142948	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Arctagrostis latifolia (R. Br.) Griseb.	species
152867	152867	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Arctophila fulva (Trin.) Andersson	species
879007	879007	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Arctopoa eminens (J. Presl) Prob.	species
142982	142982	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Bromus inermis Leyss.	species
143551	143551	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Bromus tectorum L.	species
143573	143573	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Calamagrostis canadensis (Michx.) P. Beauv.	species
143561	143561	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Calamagrostis lapponica (Wahlenb.) Hartm.	species
154678	154678	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Calamagrostis stricta (Timm) Koeler	species
103360	103360	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Dactylis glomerata L.	species
141954	141954	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Danthonia intermedia Vasey	species
156033	156033	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Elymus alaskanus (Scribn. & Merr.) Á. Löve	species
178082	178082	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Elymus repens (L.) Gould	species
144575	144575	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Elymus sibiricus L.	species
156082	156082	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Elymus trachycaulus (Link) Gould ex Shinners	species
870389	870389	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Elymus violaceus (Hornem.) Feilberg	species
145646	145646	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Festuca altaica Trin.	species
145630	145630	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Festuca brachyphylla Schult. & Schult. f.	species
159888	159888	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Festuca brevissima Jurtzev	species
145632	145632	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Festuca rubra L.	species
159917	159917	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Festuca saximontana Rydb.	species
145683	145683	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Glyceria borealis (Nash) Batch.	species
146265	146265	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Hordeum brachyantherum Nevski	species
146261	146261	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Hordeum jubatum L.	species
146264	146264	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Hordeum vulgare L.	species
161557	161557	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Leymus mollis (Trin.) Pilg.	species
146284	146284	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Lolium multiflorum Lam.	species
146285	146285	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Lolium perenne L.	species
139359	139359	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Phalaris arundinacea L.	species
147309	147309	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Phleum alpinum L.	species
147308	147308	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Phleum pratense L.	species
147323	147323	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa alpina L.	species
148055	148055	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa annua L.	species
147324	147324	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa arctica R. Br.	species
147330	147330	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa compressa L.	species
147332	147332	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa glauca Vahl	species
147334	147334	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa macrocalyx Trautv. & C.A. Mey.	species
147336	147336	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa pratensis L.	species
148112	148112	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa stenantha Trin.	species
148117	148117	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Poa trivialis L.	species
148148	148148	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Puccinellia nutkaensis (J. Presl) Fernald & Weath.	species
146013	146013	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Secale cereale L.	species
139313	139313	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Trisetum spicatum (L.) K. Richt.	species
146744	146744	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Vahlodea atropurpurea (Wahlenb.) Fr. ex Hartm.	species
168078	168078	Plantae	Tracheophyta	Magnoliopsida	Poales	Poaceae	Zizania palustris L.	species
147651	147651	Plantae	Tracheophyta	Magnoliopsida	Poales	Typhaceae	Sparganium angustifolium Michx.	species
147647	147647	Plantae	Tracheophyta	Magnoliopsida	Poales	Typhaceae	Sparganium hyperboreum Beurl. ex Laest.	species
168345	168345	Plantae	Tracheophyta	Magnoliopsida	Poales	Typhaceae	Sparganium natans L.	species
147660	147660	Plantae	Tracheophyta	Magnoliopsida	Poales	Typhaceae	Typha latifolia L.	species
100193	100193	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis pauciflora (Stephan) Pers.	species
100216	100216	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis sempervirens (L.) Pers.	species
95643	95643	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Eschscholzia californica Cham.	species
100020	100020	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver alboroseum Hultén	species
101263	101263	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver nudicaule L.	species
851164	851164	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum delphiniifolium DC.	species
95198	95198	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Actaea rubra (Aiton) Willd.	species
89487	89487	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone parviflora Michx.	species
89498	89498	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone richardsonii Hook.	species
96289	96289	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia formosa Fisch. ex DC.	species
91059	91059	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Caltha leptosepala DC.	species
91048	91048	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Caltha palustris L.	species
98736	98736	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Coptis trifolia (L.) Salisb.	species
91092	91092	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium glaucum S. Watson	species
96880	96880	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus eschscholtzii Schltdl.	species
93230	93230	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus hyperboreus Rottb.	species
97757	97757	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus lapponicus L.	species
98542	98542	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus nivalis L.	species
98553	98553	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus occidentalis Nutt.	species
91530	91530	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum sparsiflorum Turcz. ex Fisch. & C.A. Mey.	species
130527	130527	Plantae	Tracheophyta	Magnoliopsida	Rosales	Elaeagnaceae	Shepherdia canadensis (L.) Nutt.	species
129583	129583	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.	species
129607	129607	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aruncus dioicus (Walter) Fernald	species
155907	155907	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Comarum palustre L.	species
837824	837824	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Dasiphora fruticosa (L.) Rydb.	species
126244	126244	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Dryas drummondii Richardson ex Hook.	species
126234	126234	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Dryas integrifolia Vahl	species
126239	126239	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Dryas octopetala L.	species
126256	126256	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria vesca L.	species
126252	126252	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria X ananassa (Weston) Duchesne ex Rozier (pro sp.)	species
126272	126272	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Geum calthifolium Menzies ex Sm.	species
126278	126278	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Geum macrophyllum Willd.	species
126285	126285	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Geum rossii (R. Br.) Ser.	species
162941	162941	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Luetkea pectinata (Pursh) Kuntze	species
191375	191375	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla furcata A.E. Porsild	species
127012	127012	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla gracilis Douglas ex Hook.	species
159745	159745	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla nana Willd. ex Schltdl.	species
127030	127030	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla norvegica L.	species
127036	127036	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla pensylvanica L.	species
126304	126304	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla uniflora Ledeb.	species
127060	127060	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla vahliana Lehm.	species
126305	126305	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla villosa Pall. ex Pursh	species
127121	127121	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa acicularis Lindl.	species
127945	127945	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa nutkana C. Presl	species
127960	127960	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus arcticus L.	species
127962	127962	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus chamaemorus L.	species
128870	128870	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus idaeus L.	species
128939	128939	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus pedatus Sm.	species
128986	128986	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus spectabilis Pursh	species
120361	120361	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba canadensis L.	species
120368	120368	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sibbaldia procumbens L.	species
120371	120371	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbaria sorbifolia (L.) A. Braun	species
120388	120388	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus scopulina Greene	species
120389	120389	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus sitchensis M. Roem.	species
120397	120397	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea douglasii Hook.	species
164778	164778	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea stevenii (C.K. Schneid.) Rydb.	species
99873	99873	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica dioica L.	species
157448	157448	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Geocaulon lividum (Richardson) Fernald	species
193200	193200	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Rhodiola integrifolia Raf.	species
124450	124450	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes bracteosum Douglas ex Hook.	species
125266	125266	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes glandulosum Grauer	species
125272	125272	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes hudsonianum Richardson	species
125277	125277	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes lacustre (Pers.) Poir.	species
125279	125279	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes laxiflorum Pursh	species
125309	125309	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes triste Pall.	species
125176	125176	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum farwellii Morong	species
161492	161492	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum sibiricum Kom.	species
125173	125173	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum verticillatum L.	species
122555	122555	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Chrysosplenium tetrandrum Th. Fr.	species
124336	124336	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Heuchera glabra Willd. ex Roem. & Schult.	species
124373	124373	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Leptarrhena pyrolifolia (D. Don) R. Br. ex Ser.	species
123386	123386	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga bronchialis L.	species
123403	123403	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga oppositifolia L.	species
123420	123420	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga tricuspidata Rottb.	species
